date;state;epidemiological_week_2019;epidemiological_week_2020;deaths_indeterminate_2020;deaths_respiratory_failure_2020;deaths_others_2020;deaths_pneumonia_2020;deaths_septicemia_2020;deaths_total_2020
08/03/2020;RO;10;11;10;103;674;187;158;1134
09/03/2020;RO;10;11;10;104;688;188;161;1153
10/03/2020;RO;11;11;10;105;701;189;164;1171
11/03/2020;RO;11;11;10;107;717;190;166;1192
12/03/2020;RO;11;11;11;110;730;197;169;1219
13/03/2020;RO;11;11;11;111;740;205;171;1240
14/03/2020;RO;11;11;11;115;754;206;176;1264
15/03/2020;RO;11;12;11;116;767;211;180;1287
16/03/2020;RO;11;12;11;122;779;211;183;1308
17/03/2020;RO;12;12;11;124;791;219;186;1333
18/03/2020;RO;12;12;11;126;808;224;191;1362
19/03/2020;RO;12;12;11;127;817;229;194;1380
20/03/2020;RO;12;12;11;131;830;235;198;1407
21/03/2020;RO;12;12;11;133;841;242;203;1432
22/03/2020;RO;12;13;11;135;850;247;205;1450
23/03/2020;RO;12;13;11;138;866;250;208;1475
24/03/2020;RO;13;13;11;142;875;253;213;1496
25/03/2020;RO;13;13;11;144;890;260;216;1525
26/03/2020;RO;13;13;11;147;901;261;221;1545
27/03/2020;RO;13;13;11;147;911;265;225;1563
28/03/2020;RO;13;13;11;150;919;268;228;1580
29/03/2020;RO;13;14;11;150;921;271;231;1589
30/03/2020;RO;13;14;11;152;927;272;234;1601
31/03/2020;RO;14;14;11;153;941;276;237;1623
01/04/2020;RO;14;14;11;153;954;281;242;1646
02/04/2020;RO;14;14;11;155;967;287;242;1668
03/04/2020;RO;14;14;11;156;974;294;245;1686
04/04/2020;RO;14;14;11;158;989;297;246;1707
05/04/2020;RO;14;15;11;158;1001;301;249;1727
06/04/2020;RO;14;15;11;160;1010;307;252;1747
07/04/2020;RO;15;15;11;162;1024;309;254;1767
08/04/2020;RO;15;15;11;164;1037;311;256;1787
09/04/2020;RO;15;15;11;165;1046;314;260;1804
10/04/2020;RO;15;15;11;166;1057;319;261;1822
11/04/2020;RO;15;15;11;167;1068;322;262;1839
12/04/2020;RO;15;16;11;168;1077;322;266;1853
13/04/2020;RO;15;16;11;168;1089;323;270;1871
14/04/2020;RO;16;16;11;171;1100;326;275;1894
15/04/2020;RO;16;16;11;172;1108;330;278;1910
16/04/2020;RO;16;16;11;173;1118;333;281;1927
17/04/2020;RO;16;16;12;174;1128;335;282;1943
18/04/2020;RO;16;16;12;177;1142;340;282;1966
19/04/2020;RO;16;17;12;179;1154;342;286;1986
20/04/2020;RO;16;17;12;181;1166;344;289;2005
21/04/2020;RO;17;17;12;182;1181;346;290;2026
22/04/2020;RO;17;17;12;182;1186;347;292;2035
23/04/2020;RO;17;17;12;183;1193;351;294;2052
24/04/2020;RO;17;17;12;184;1207;353;297;2072
25/04/2020;RO;17;17;12;187;1222;356;297;2094
26/04/2020;RO;17;18;12;189;1233;361;299;2114
27/04/2020;RO;17;18;13;195;1248;362;302;2143
28/04/2020;RO;18;18;13;195;1262;367;304;2166
29/04/2020;RO;18;18;14;197;1279;370;306;2197
30/04/2020;RO;18;18;14;200;1298;374;308;2227
01/05/2020;RO;18;18;14;206;1315;379;315;2265
02/05/2020;RO;18;18;14;209;1326;381;316;2283
03/05/2020;RO;18;19;15;211;1340;383;320;2310
04/05/2020;RO;18;19;15;214;1349;383;322;2329
05/05/2020;RO;19;19;15;215;1361;386;325;2352
06/05/2020;RO;19;19;15;217;1382;390;327;2383
07/05/2020;RO;19;19;15;217;1397;393;329;2405
08/05/2020;RO;19;19;15;219;1405;394;331;2422
09/05/2020;RO;19;19;15;223;1419;395;336;2450
10/05/2020;RO;19;20;15;224;1432;397;339;2479
11/05/2020;RO;19;20;15;227;1442;399;340;2501
12/05/2020;RO;20;20;15;229;1455;403;341;2526
13/05/2020;RO;20;20;15;230;1465;405;342;2549
14/05/2020;RO;20;20;15;231;1479;408;345;2578
15/05/2020;RO;20;20;15;231;1494;412;347;2607
16/05/2020;RO;20;20;15;234;1501;414;349;2628
17/05/2020;RO;20;21;15;238;1511;419;351;2655
18/05/2020;RO;20;21;15;240;1523;422;356;2682
19/05/2020;RO;21;21;15;241;1531;425;359;2705
20/05/2020;RO;21;21;15;243;1548;427;362;2738
21/05/2020;RO;21;21;15;245;1558;432;366;2765
22/05/2020;RO;21;21;15;247;1569;434;368;2791
23/05/2020;RO;21;21;15;249;1586;435;372;2820
24/05/2020;RO;21;22;15;250;1600;437;374;2848
25/05/2020;RO;21;22;15;251;1618;437;374;2873
26/05/2020;RO;22;22;15;255;1628;438;377;2900
27/05/2020;RO;22;22;15;259;1640;441;379;2929
28/05/2020;RO;22;22;15;259;1647;443;382;2946
29/05/2020;RO;22;22;15;259;1658;444;383;2963
30/05/2020;RO;22;22;16;261;1674;447;385;2992
31/05/2020;RO;22;23;16;261;1695;448;387;3020
01/06/2020;RO;22;23;16;262;1708;448;391;3040
02/06/2020;RO;23;23;17;263;1721;449;392;3058
03/06/2020;RO;23;23;17;263;1729;451;393;3070
04/06/2020;RO;23;23;17;265;1741;452;394;3086
05/06/2020;RO;23;23;17;266;1748;453;396;3097
06/06/2020;RO;23;23;17;267;1758;456;398;3114
07/06/2020;RO;23;24;17;268;1765;457;399;3127
08/06/2020;RO;23;24;17;270;1776;458;401;3144
09/06/2020;RO;24;24;17;272;1781;460;403;3158
10/06/2020;RO;24;24;17;274;1791;463;404;3178
11/06/2020;RO;24;24;17;275;1798;464;406;3191
12/06/2020;RO;24;24;17;280;1804;467;407;3212
13/06/2020;RO;24;24;17;281;1812;467;411;3228
14/06/2020;RO;24;25;17;282;1819;469;412;3242
15/06/2020;RO;24;25;17;282;1830;471;414;3261
16/06/2020;RO;25;25;17;285;1838;472;414;3274
17/06/2020;RO;25;25;17;288;1848;472;415;3291
18/06/2020;RO;25;25;17;288;1850;474;416;3304
19/06/2020;RO;25;25;17;289;1856;475;419;3318
20/06/2020;RO;25;25;17;289;1864;477;422;3335
21/06/2020;RO;25;26;17;292;1875;477;423;3355
22/06/2020;RO;25;26;17;292;1881;478;426;3366
23/06/2020;RO;26;26;17;293;1889;482;426;3382
24/06/2020;RO;26;26;17;294;1899;485;427;3398
25/06/2020;RO;26;26;17;295;1912;486;430;3420
26/06/2020;RO;26;26;18;296;1926;488;431;3443
27/06/2020;RO;26;26;18;297;1938;489;431;3460
28/06/2020;RO;26;27;18;298;1948;492;433;3476
29/06/2020;RO;26;27;18;299;1956;493;434;3491
30/06/2020;RO;27;27;18;299;1965;495;437;3519
01/07/2020;RO;27;27;18;301;1973;497;440;3541
02/07/2020;RO;27;27;18;303;1987;498;442;3572
03/07/2020;RO;27;27;19;304;1996;499;443;3591
04/07/2020;RO;27;27;20;307;2006;500;445;3620
05/07/2020;RO;27;28;20;307;2021;502;446;3652
06/07/2020;RO;27;28;20;311;2030;506;451;3691
07/07/2020;RO;28;28;20;312;2048;506;454;3734
08/07/2020;RO;28;28;20;314;2068;509;454;3775
09/07/2020;RO;28;28;20;314;2077;510;456;3798
10/07/2020;RO;28;28;20;314;2096;512;460;3840
11/07/2020;RO;28;28;20;315;2107;513;460;3866
12/07/2020;RO;28;29;20;317;2123;516;463;3904
13/07/2020;RO;28;29;20;321;2134;521;467;3939
14/07/2020;RO;29;29;20;322;2143;525;467;3960
15/07/2020;RO;29;29;21;322;2151;525;468;3984
16/07/2020;RO;29;29;21;322;2161;527;468;4006
17/07/2020;RO;29;29;21;331;2167;528;477;4042
18/07/2020;RO;29;29;21;331;2180;529;477;4066
19/07/2020;RO;29;30;21;331;2197;532;478;4103
20/07/2020;RO;29;30;21;333;2210;535;482;4136
21/07/2020;RO;30;30;21;337;2219;536;483;4168
22/07/2020;RO;30;30;21;341;2237;537;488;4216
23/07/2020;RO;30;30;21;344;2252;541;489;4246
24/07/2020;RO;30;30;21;345;2265;542;490;4272
25/07/2020;RO;30;30;21;346;2280;544;492;4301
26/07/2020;RO;30;31;21;346;2291;545;493;4327
27/07/2020;RO;30;31;21;349;2304;548;493;4356
28/07/2020;RO;31;31;21;350;2320;556;494;4393
29/07/2020;RO;31;31;22;350;2332;557;497;4421
30/07/2020;RO;31;31;22;353;2352;563;500;4460
31/07/2020;RO;31;31;22;353;2360;567;504;4485
01/08/2020;RO;31;31;23;354;2374;568;509;4515
02/08/2020;RO;31;32;23;355;2386;569;513;4545
03/08/2020;RO;31;32;23;357;2396;571;514;4569
04/08/2020;RO;32;32;23;357;2410;571;515;4594
05/08/2020;RO;32;32;23;360;2422;573;520;4624
06/08/2020;RO;32;32;23;363;2433;574;525;4654
07/08/2020;RO;32;32;23;364;2444;578;530;4682
08/08/2020;RO;32;32;23;364;2461;581;535;4712
09/08/2020;RO;32;33;24;367;2474;584;537;4744
10/08/2020;RO;32;33;25;368;2484;585;538;4763
11/08/2020;RO;33;33;25;368;2496;586;546;4795
12/08/2020;RO;33;33;25;369;2511;589;549;4829
13/08/2020;RO;33;33;25;370;2521;590;551;4850
14/08/2020;RO;33;33;25;373;2527;593;553;4867
15/08/2020;RO;33;33;26;373;2547;596;554;4898
16/08/2020;RO;33;34;27;375;2558;599;555;4922
17/08/2020;RO;33;34;27;376;2567;601;556;4943
18/08/2020;RO;34;34;27;378;2584;602;557;4974
19/08/2020;RO;34;34;27;381;2600;606;558;5006
20/08/2020;RO;34;34;27;386;2624;610;560;5052
21/08/2020;RO;34;34;27;386;2635;612;561;5074
22/08/2020;RO;34;34;27;387;2649;613;562;5103
23/08/2020;RO;34;35;27;388;2667;613;565;5134
24/08/2020;RO;34;35;27;390;2687;616;567;5171
25/08/2020;RO;35;35;27;391;2699;617;569;5197
26/08/2020;RO;35;35;27;391;2716;619;572;5226
27/08/2020;RO;35;35;27;394;2727;621;573;5254
28/08/2020;RO;35;35;27;398;2744;622;575;5286
29/08/2020;RO;35;35;27;399;2767;626;577;5327
30/08/2020;RO;35;36;27;401;2776;629;577;5351
31/08/2020;RO;35;36;27;403;2786;634;578;5381
01/09/2020;RO;36;36;27;405;2804;636;579;5414
02/09/2020;RO;36;36;27;406;2821;639;581;5443
03/09/2020;RO;36;36;27;408;2833;641;583;5474
04/09/2020;RO;36;36;27;411;2853;647;589;5519
05/09/2020;RO;36;36;27;412;2873;648;590;5551
06/09/2020;RO;36;37;27;415;2890;649;592;5579
07/09/2020;RO;36;37;27;415;2906;649;594;5605
08/09/2020;RO;37;37;27;415;2919;650;597;5629
09/09/2020;RO;37;37;27;416;2933;654;600;5659
10/09/2020;RO;37;37;27;416;2951;659;603;5692
11/09/2020;RO;37;37;27;417;2960;660;606;5715
12/09/2020;RO;37;37;27;418;2971;663;610;5742
13/09/2020;RO;37;38;27;420;2984;666;612;5763
14/09/2020;RO;37;38;27;421;2995;672;615;5787
15/09/2020;RO;38;38;27;422;3016;674;615;5819
16/09/2020;RO;38;38;27;422;3032;674;621;5850
17/09/2020;RO;38;38;27;424;3046;678;621;5874
18/09/2020;RO;38;38;27;425;3062;680;624;5906
19/09/2020;RO;38;38;27;426;3081;682;629;5940
20/09/2020;RO;38;39;27;428;3086;683;630;5953
21/09/2020;RO;38;39;27;432;3105;686;631;5985
22/09/2020;RO;39;39;27;432;3120;689;636;6011
23/09/2020;RO;39;39;27;439;3132;689;640;6039
24/09/2020;RO;39;39;27;440;3145;693;642;6062
25/09/2020;RO;39;39;27;443;3154;696;644;6082
26/09/2020;RO;39;39;27;443;3168;699;645;6106
27/09/2020;RO;39;40;27;446;3183;699;646;6126
28/09/2020;RO;39;40;27;448;3200;705;649;6159
29/09/2020;RO;40;40;27;450;3212;707;650;6180
30/09/2020;RO;40;40;27;452;3215;709;651;6194
01/10/2020;RO;40;40;27;456;3232;713;652;6225
02/10/2020;RO;40;40;27;458;3244;717;654;6248
03/10/2020;RO;40;40;27;461;3267;720;655;6286
04/10/2020;RO;40;41;27;461;3282;726;655;6309
05/10/2020;RO;40;41;27;465;3294;733;658;6340
06/10/2020;RO;41;41;27;468;3312;734;662;6368
07/10/2020;RO;41;41;27;469;3325;739;664;6393
08/10/2020;RO;41;41;27;471;3340;739;667;6416
09/10/2020;RO;41;41;27;475;3357;746;673;6456
10/10/2020;RO;41;41;27;478;3379;753;675;6495
11/10/2020;RO;41;42;27;478;3398;756;676;6520
12/10/2020;RO;41;42;27;480;3413;760;677;6544
13/10/2020;RO;42;42;27;482;3423;765;680;6565
14/10/2020;RO;42;42;27;483;3431;769;681;6584
15/10/2020;RO;42;42;27;485;3441;772;682;6607
16/10/2020;RO;42;42;28;490;3453;774;684;6631
17/10/2020;RO;42;42;28;492;3465;775;685;6648
18/10/2020;RO;42;43;28;497;3476;777;685;6667
19/10/2020;RO;42;43;28;499;3488;781;685;6687
20/10/2020;RO;43;43;28;500;3501;781;688;6706
21/10/2020;RO;43;43;28;500;3515;781;690;6725
22/10/2020;RO;43;43;28;502;3530;782;693;6747
23/10/2020;RO;43;43;28;503;3543;786;699;6774
24/10/2020;RO;43;43;28;505;3556;788;705;6799
25/10/2020;RO;43;44;28;505;3569;789;707;6819
26/10/2020;RO;43;44;28;506;3581;793;711;6842
27/10/2020;RO;44;44;28;508;3589;795;712;6856
28/10/2020;RO;44;44;28;509;3602;798;716;6880
29/10/2020;RO;44;44;28;510;3615;799;720;6900
30/10/2020;RO;44;44;29;512;3634;801;721;6929
31/10/2020;RO;44;44;29;515;3644;801;722;6944
01/11/2020;RO;44;45;29;517;3654;802;725;6962
02/11/2020;RO;44;45;29;517;3657;805;726;6969
03/11/2020;RO;45;45;29;517;3668;805;729;6986
04/11/2020;RO;45;45;29;517;3674;805;733;6996
05/11/2020;RO;45;45;29;519;3686;807;733;7014
06/11/2020;RO;45;45;29;519;3694;809;736;7027
07/11/2020;RO;45;45;29;520;3701;812;737;7040
08/11/2020;RO;45;46;29;520;3713;814;738;7055
09/11/2020;RO;45;46;29;523;3724;815;739;7073
10/11/2020;RO;46;46;29;527;3732;816;739;7087
11/11/2020;RO;46;46;29;527;3739;817;740;7100
12/11/2020;RO;46;46;29;527;3747;817;740;7109
13/11/2020;RO;46;46;29;528;3755;818;743;7123
14/11/2020;RO;46;46;29;530;3769;818;747;7143
15/11/2020;RO;46;47;29;533;3775;820;749;7156
16/11/2020;RO;46;47;29;534;3786;820;749;7171
17/11/2020;RO;47;47;29;537;3796;820;749;7185
18/11/2020;RO;47;47;29;537;3812;824;749;7206
19/11/2020;RO;47;47;29;537;3819;827;752;7221
20/11/2020;RO;47;47;29;537;3827;828;753;7233
21/11/2020;RO;47;47;29;539;3837;829;756;7252
22/11/2020;RO;47;48;29;540;3853;829;758;7277
23/11/2020;RO;47;48;29;540;3862;830;760;7290
24/11/2020;RO;48;48;29;541;3873;831;761;7304
25/11/2020;RO;48;48;29;541;3882;832;762;7316
26/11/2020;RO;48;48;29;542;3888;833;764;7328
27/11/2020;RO;48;48;29;542;3900;833;765;7343
28/11/2020;RO;48;48;29;542;3912;835;765;7360
29/11/2020;RO;48;49;29;546;3927;837;765;7383
30/11/2020;RO;48;49;29;546;3938;839;767;7404
01/12/2020;RO;49;49;29;550;3952;840;774;7436
02/12/2020;RO;49;49;29;553;3962;841;777;7455
03/12/2020;RO;49;49;29;554;3974;843;777;7475
04/12/2020;RO;49;49;30;555;3994;843;777;7501
05/12/2020;RO;49;49;30;556;4009;848;782;7535
06/12/2020;RO;49;50;30;558;4018;854;783;7563
07/12/2020;RO;49;50;30;561;4029;855;786;7586
08/12/2020;RO;50;50;30;567;4046;856;788;7618
09/12/2020;RO;50;50;31;569;4059;857;791;7645
10/12/2020;RO;50;50;31;571;4061;862;792;7662
11/12/2020;RO;50;50;31;571;4074;864;796;7687
12/12/2020;RO;50;50;31;574;4090;865;799;7721
13/12/2020;RO;50;51;32;582;4111;866;802;7762
14/12/2020;RO;50;51;32;585;4126;872;805;7796
15/12/2020;RO;51;51;32;585;4149;873;809;7836
16/12/2020;RO;51;51;32;588;4164;874;812;7863
17/12/2020;RO;51;51;35;588;4183;874;812;7895
18/12/2020;RO;51;51;35;590;4194;877;814;7925
19/12/2020;RO;51;51;35;590;4208;877;820;7949
20/12/2020;RO;51;52;35;590;4219;879;820;7971
21/12/2020;RO;51;52;35;593;4232;881;825;8003
22/12/2020;RO;52;52;35;593;4246;883;829;8030
23/12/2020;RO;52;52;35;593;4253;888;832;8049
24/12/2020;RO;52;52;35;594;4265;890;833;8067
25/12/2020;RO;52;52;35;595;4275;894;835;8093
26/12/2020;RO;52;52;35;598;4287;895;837;8116
27/12/2020;RO;52;53;36;600;4296;897;838;8140
28/12/2020;RO;52;53;36;600;4306;897;838;8156
29/12/2020;RO;1;53;36;601;4307;898;838;8162
30/12/2020;RO;1;53;36;601;4307;898;838;8162
31/12/2020;RO;1;53;36;601;4307;898;838;8162
01/01/2020;RR;1;1;0;0;5;2;0;7
02/01/2020;RR;1;1;0;0;8;4;1;13
03/01/2020;RR;1;1;0;1;11;5;1;18
04/01/2020;RR;1;1;0;2;20;5;2;29
05/01/2020;RR;1;2;0;2;25;6;2;35
06/01/2020;RR;2;2;0;2;29;6;2;39
07/01/2020;RR;2;2;0;2;31;8;3;44
08/01/2020;RR;2;2;0;3;35;8;5;51
09/01/2020;RR;2;2;0;3;38;8;6;55
10/01/2020;RR;2;2;0;5;41;11;7;64
11/01/2020;RR;2;2;0;5;46;13;11;75
12/01/2020;RR;2;3;1;6;49;13;13;82
13/01/2020;RR;3;3;1;6;52;15;14;88
14/01/2020;RR;3;3;1;7;56;16;16;96
15/01/2020;RR;3;3;1;7;60;17;17;102
16/01/2020;RR;3;3;1;8;65;20;19;113
17/01/2020;RR;3;3;1;8;68;21;19;117
18/01/2020;RR;3;3;1;11;70;22;23;127
19/01/2020;RR;3;4;1;11;74;27;24;137
20/01/2020;RR;4;4;1;11;76;28;24;140
21/01/2020;RR;4;4;1;12;79;29;24;145
22/01/2020;RR;4;4;1;12;83;29;24;149
23/01/2020;RR;4;4;1;12;84;30;24;151
24/01/2020;RR;4;4;2;13;90;30;25;160
25/01/2020;RR;4;4;2;13;93;32;27;167
26/01/2020;RR;4;5;2;13;97;33;28;173
27/01/2020;RR;5;5;2;13;99;36;29;179
28/01/2020;RR;5;5;2;14;100;36;31;183
29/01/2020;RR;5;5;2;14;103;36;33;188
30/01/2020;RR;5;5;2;14;107;38;33;194
31/01/2020;RR;5;5;2;14;109;39;35;199
01/02/2020;RR;5;5;2;14;117;40;35;208
02/02/2020;RR;5;6;2;14;120;42;35;213
03/02/2020;RR;6;6;2;14;122;42;38;218
04/02/2020;RR;6;6;2;14;126;43;39;224
05/02/2020;RR;6;6;2;15;128;43;40;228
06/02/2020;RR;6;6;2;15;130;44;40;231
07/02/2020;RR;6;6;2;16;132;44;40;234
08/02/2020;RR;6;6;2;16;135;46;41;240
09/02/2020;RR;6;7;2;16;140;46;44;248
10/02/2020;RR;7;7;2;16;144;47;46;255
11/02/2020;RR;7;7;2;16;149;47;47;261
12/02/2020;RR;7;7;2;20;152;47;48;269
13/02/2020;RR;7;7;2;21;154;47;48;272
14/02/2020;RR;7;7;2;23;155;47;49;276
15/02/2020;RR;7;7;2;24;160;48;50;284
16/02/2020;RR;7;8;2;24;165;48;50;289
17/02/2020;RR;8;8;2;24;166;51;51;294
18/02/2020;RR;8;8;2;24;170;51;51;298
19/02/2020;RR;8;8;2;24;174;52;53;305
20/02/2020;RR;8;8;2;24;178;53;54;311
21/02/2020;RR;8;8;2;24;179;55;55;315
22/02/2020;RR;8;8;2;24;188;56;55;325
23/02/2020;RR;8;9;2;24;192;56;55;329
24/02/2020;RR;9;9;2;24;198;59;55;338
25/02/2020;RR;9;9;2;24;199;60;55;340
26/02/2020;RR;9;9;2;24;203;62;56;347
27/02/2020;RR;9;9;2;24;207;63;56;352
28/02/2020;RR;9;9;2;24;213;63;57;359
29/02/2020;RR;9;9;2;24;216;63;58;363
01/03/2020;RR;9;10;2;24;221;66;60;373
02/03/2020;RR;9;10;2;26;227;66;61;382
03/03/2020;RR;10;10;2;26;230;66;61;385
04/03/2020;RR;10;10;2;26;235;67;61;391
05/03/2020;RR;10;10;2;26;238;69;62;397
06/03/2020;RR;10;10;2;27;240;71;62;402
07/03/2020;RR;10;10;2;27;243;72;64;408
08/03/2020;RR;10;11;2;27;243;73;64;409
09/03/2020;RR;10;11;2;27;249;73;66;417
10/03/2020;RR;11;11;2;27;252;73;67;421
11/03/2020;RR;11;11;2;29;256;74;67;428
12/03/2020;RR;11;11;2;29;258;75;69;433
13/03/2020;RR;11;11;2;29;262;75;69;437
14/03/2020;RR;11;11;2;29;266;76;71;444
15/03/2020;RR;11;12;2;29;274;80;71;456
16/03/2020;RR;11;12;2;29;279;80;72;462
17/03/2020;RR;12;12;2;29;281;84;72;469
18/03/2020;RR;12;12;2;29;283;87;72;474
19/03/2020;RR;12;12;2;29;292;89;75;488
20/03/2020;RR;12;12;2;29;296;93;75;496
21/03/2020;RR;12;12;2;29;300;94;76;502
22/03/2020;RR;12;13;2;29;304;97;76;509
23/03/2020;RR;12;13;2;29;309;97;76;514
24/03/2020;RR;13;13;2;29;314;97;76;519
25/03/2020;RR;13;13;2;30;317;97;76;523
26/03/2020;RR;13;13;2;30;320;100;78;531
27/03/2020;RR;13;13;2;30;322;101;78;534
28/03/2020;RR;13;13;2;31;326;101;78;539
29/03/2020;RR;13;14;2;31;330;101;79;544
30/03/2020;RR;13;14;2;31;333;102;81;550
31/03/2020;RR;14;14;2;31;339;105;81;559
01/04/2020;RR;14;14;2;32;341;106;83;565
02/04/2020;RR;14;14;2;32;346;106;85;573
03/04/2020;RR;14;14;2;33;348;107;86;579
04/04/2020;RR;14;14;2;33;350;107;88;583
05/04/2020;RR;14;15;2;33;354;110;88;590
06/04/2020;RR;14;15;2;33;358;112;90;598
07/04/2020;RR;15;15;2;33;362;113;90;603
08/04/2020;RR;15;15;2;34;370;114;91;614
09/04/2020;RR;15;15;2;35;372;115;92;620
10/04/2020;RR;15;15;2;35;376;115;94;626
11/04/2020;RR;15;15;2;35;381;116;96;634
12/04/2020;RR;15;16;2;35;387;116;98;642
13/04/2020;RR;15;16;2;35;388;116;98;643
14/04/2020;RR;16;16;2;36;392;117;99;650
15/04/2020;RR;16;16;2;36;395;118;99;654
16/04/2020;RR;16;16;2;36;399;119;99;659
17/04/2020;RR;16;16;2;37;406;121;99;669
18/04/2020;RR;16;16;2;38;409;121;100;675
19/04/2020;RR;16;17;2;38;413;124;101;683
20/04/2020;RR;16;17;2;38;414;125;101;685
21/04/2020;RR;17;17;2;39;417;126;102;691
22/04/2020;RR;17;17;2;39;423;126;102;697
23/04/2020;RR;17;17;2;40;428;128;102;705
24/04/2020;RR;17;17;2;42;432;128;102;711
25/04/2020;RR;17;17;2;42;434;130;103;716
26/04/2020;RR;17;18;2;42;436;130;104;719
27/04/2020;RR;17;18;2;44;437;131;105;724
28/04/2020;RR;18;18;2;45;439;131;105;727
29/04/2020;RR;18;18;2;46;442;131;106;733
30/04/2020;RR;18;18;2;46;445;131;106;736
01/05/2020;RR;18;18;2;46;447;133;106;742
02/05/2020;RR;18;18;2;47;447;136;107;748
03/05/2020;RR;18;19;2;47;449;138;108;753
04/05/2020;RR;18;19;2;48;452;140;108;760
05/05/2020;RR;19;19;2;48;456;141;108;767
06/05/2020;RR;19;19;2;49;457;141;108;770
07/05/2020;RR;19;19;2;49;458;143;108;776
08/05/2020;RR;19;19;2;50;459;144;108;779
09/05/2020;RR;19;19;2;51;464;144;108;788
10/05/2020;RR;19;20;2;51;466;144;109;793
11/05/2020;RR;19;20;2;52;473;145;112;808
12/05/2020;RR;20;20;2;53;477;147;112;817
13/05/2020;RR;20;20;2;53;482;151;113;828
14/05/2020;RR;20;20;2;54;486;151;113;836
15/05/2020;RR;20;20;2;55;489;151;114;847
16/05/2020;RR;20;20;2;55;493;152;116;858
17/05/2020;RR;20;21;2;55;500;153;117;868
18/05/2020;RR;20;21;2;56;505;156;117;879
19/05/2020;RR;21;21;2;57;511;157;120;898
20/05/2020;RR;21;21;2;57;518;159;121;913
21/05/2020;RR;21;21;3;59;525;163;122;932
22/05/2020;RR;21;21;3;60;533;163;122;946
23/05/2020;RR;21;21;3;61;537;164;123;956
24/05/2020;RR;21;22;3;61;542;168;123;975
25/05/2020;RR;21;22;3;62;552;169;124;994
26/05/2020;RR;22;22;3;62;557;172;125;1007
27/05/2020;RR;22;22;3;63;564;173;125;1024
28/05/2020;RR;22;22;3;63;569;174;127;1036
29/05/2020;RR;22;22;3;63;572;175;127;1047
30/05/2020;RR;22;22;3;63;582;175;127;1069
31/05/2020;RR;22;23;3;66;586;175;129;1078
01/06/2020;RR;22;23;3;68;588;177;129;1089
02/06/2020;RR;23;23;3;68;592;177;129;1105
03/06/2020;RR;23;23;3;68;594;178;129;1118
04/06/2020;RR;23;23;3;68;600;181;129;1132
05/06/2020;RR;23;23;3;69;603;182;129;1149
06/06/2020;RR;23;23;3;69;607;185;129;1169
07/06/2020;RR;23;24;3;70;610;185;131;1184
08/06/2020;RR;23;24;3;71;619;187;133;1209
09/06/2020;RR;24;24;3;71;626;189;133;1231
10/06/2020;RR;24;24;3;72;637;190;134;1255
11/06/2020;RR;24;24;3;72;639;191;134;1271
12/06/2020;RR;24;24;3;73;643;193;134;1288
13/06/2020;RR;24;24;3;73;644;195;134;1303
14/06/2020;RR;24;25;3;75;649;196;134;1323
15/06/2020;RR;24;25;3;76;655;196;134;1335
16/06/2020;RR;25;25;3;76;658;196;135;1347
17/06/2020;RR;25;25;3;76;663;198;135;1364
18/06/2020;RR;25;25;3;76;669;199;137;1380
19/06/2020;RR;25;25;3;76;677;200;139;1402
20/06/2020;RR;25;25;3;77;682;201;141;1420
21/06/2020;RR;25;26;3;77;687;204;142;1436
22/06/2020;RR;25;26;3;77;690;204;142;1450
23/06/2020;RR;26;26;3;77;696;204;143;1466
24/06/2020;RR;26;26;3;77;699;204;143;1479
25/06/2020;RR;26;26;3;77;701;205;145;1490
26/06/2020;RR;26;26;3;77;704;207;145;1501
27/06/2020;RR;26;26;3;77;707;207;146;1511
28/06/2020;RR;26;27;3;77;710;208;146;1525
29/06/2020;RR;26;27;3;77;714;209;146;1538
30/06/2020;RR;27;27;3;77;719;209;148;1555
01/07/2020;RR;27;27;3;77;721;209;148;1561
02/07/2020;RR;27;27;3;77;728;209;148;1575
03/07/2020;RR;27;27;3;77;730;209;148;1583
04/07/2020;RR;27;27;3;77;734;209;148;1597
05/07/2020;RR;27;28;3;77;737;209;148;1609
06/07/2020;RR;27;28;3;78;738;209;149;1617
07/07/2020;RR;28;28;3;78;742;209;149;1623
08/07/2020;RR;28;28;3;78;748;210;150;1634
09/07/2020;RR;28;28;3;79;750;210;151;1640
10/07/2020;RR;28;28;3;79;754;212;151;1651
11/07/2020;RR;28;28;3;79;755;213;152;1657
12/07/2020;RR;28;29;3;81;757;216;153;1668
13/07/2020;RR;28;29;3;81;758;216;153;1674
14/07/2020;RR;29;29;3;83;760;217;154;1684
15/07/2020;RR;29;29;3;83;762;217;155;1690
16/07/2020;RR;29;29;3;83;766;217;156;1700
17/07/2020;RR;29;29;3;84;774;217;156;1715
18/07/2020;RR;29;29;3;84;782;218;157;1729
19/07/2020;RR;29;30;3;84;788;218;158;1739
20/07/2020;RR;29;30;3;84;791;218;159;1749
21/07/2020;RR;30;30;3;84;793;218;160;1755
22/07/2020;RR;30;30;3;84;796;219;160;1763
23/07/2020;RR;30;30;3;85;799;219;161;1769
24/07/2020;RR;30;30;3;85;803;219;162;1777
25/07/2020;RR;30;30;3;86;808;219;163;1787
26/07/2020;RR;30;31;3;86;812;220;163;1797
27/07/2020;RR;30;31;3;86;815;220;164;1802
28/07/2020;RR;31;31;3;87;819;221;164;1812
29/07/2020;RR;31;31;3;87;821;222;165;1819
